Track_id_org,Track_id,Gene_Name,Locus,Strand,Gene_Type,log2FC,Fold_Change,p_value,q_value,Test_FPKM,Control_FP,HOXD9-1,HOXD9-2,HOXD9-3,Vector-1,Vector-2,Vector-3,Upregulated
ENSG00000183684.7_2,ENSG00000183684.7,ALYREF,chr17:79845,-,protein_coding,0.3099838,1.2396938,0.0080179,0.2096161,6.8335106,6.5235268,109.69299,110.09202,119.63463,96.485285,85.768357,91.051589,1
ENSG00000183718.5_2,ENSG00000183718.5,TRIM52,chr5:180681,-,protein_coding,-0.425056,0.74481,0.0217161,0.2637296,0.6808641,1.1059196,0.6454845,0.8057288,0.386549,1.2506607,1.1220181,1.0877852,0
ENSG00000183762.12_2,ENSG00000183762.12,KREMEN1,chr22:29469,+,protein_coding,-0.302541,0.8108229,0.0051674,0.1896292,2.0657483,2.3682896,2.9760975,3.1485873,3.4483543,4.3227564,4.1858298,3.986821,0
ENSG00000184009.9_3,ENSG00000184009.9,ACTG1,chr17:79476,-,protein_coding,0.3329568,1.2595923,0.0378845,0.3079184,6.8209669,6.4880102,112.62226,110.36968,113.21328,97.473232,76.343818,93.953989,1
ENSG00000184012.11_3,ENSG00000184012.11,TMPRSS2,chr21:42836,-,protein_coding,-0.280544,0.8232804,0.0176837,0.2506617,1.2965232,1.5770675,1.6543734,1.4024228,1.3241583,2.0481811,2.0991037,1.8116224,0
ENSG00000184047.16_3,ENSG00000184047.16,DIABLO,chr12:12269,-,protein_coding,0.3119566,1.2413902,0.032142,0.2958398,3.1741259,2.8621693,7.9676639,7.8337546,8.2831786,5.9724273,7.2666068,5.6693755,1
ENSG00000184207.8_2,ENSG00000184207.8,PGP,chr16:22619,-,protein_coding,0.2905148,1.2230766,0.0217916,0.2638205,5.1090447,4.8185299,32.131023,32.08279,36.505083,29.172462,25.636334,26.956377,1
ENSG00000184281.14_4,ENSG00000184281.14,TSSC4,chr11:24217,+,protein_coding,0.2898216,1.2224891,0.0021705,0.1530585,3.340273,3.0504514,9.6387983,9.0894679,8.6784599,7.407008,7.1672643,7.2815961,1
ENSG00000184384.13_3,ENSG00000184384.13,MAML2,chr11:95709,-,protein_coding,-0.320431,0.8008307,0.023569,0.2689009,1.3127694,1.6332002,1.5311445,1.7128945,1.232539,1.9555724,2.1378567,2.218489,0
ENSG00000184445.11_3,ENSG00000184445.11,KNTC1,chr12:12301,+,protein_coding,-0.306049,0.8088539,0.0436486,0.3171923,2.3212085,2.6272575,4.2064855,4.3302417,3.4974734,4.6515483,5.7153818,5.2145802,0
ENSG00000184465.15_3,ENSG00000184465.15,WDR27,chr6:169857,-,protein_coding,-0.29673,0.8140958,0.0482816,0.3263809,1.5494258,1.8461553,2.1435146,1.6048659,2.0624574,2.3729592,2.9077077,2.5262349,0
ENSG00000184557.4_3,ENSG00000184557.4,SOCS3,chr17:76352,-,protein_coding,0.2650453,1.2016738,0.0063973,0.2040161,3.3711972,3.1061519,9.050489,9.171034,9.837825,7.658617,7.207864,7.983716,1
ENSG00000184575.11_2,ENSG00000184575.11,XPOT,chr12:64798,+,protein_coding,-0.448444,0.7328327,0.0304077,0.2906274,4.3112525,4.7596967,21.151761,20.146139,15.703583,24.335849,27.716687,26.32528,0
ENSG00000184979.9_2,ENSG00000184979.9,USP18,chr22:18632,+,protein_coding,0.3936929,1.313752,0.0041441,0.183315,3.6786618,3.2849688,12.166682,10.929336,12.368109,8.716035,9.273362,8.277283,1
ENSG00000185133.13_3,ENSG00000185133.13,INPP5J,chr22:31518,+,protein_coding,-0.30757,0.8080018,0.0085667,0.2112786,0.7994552,1.1070247,0.7411721,0.6481242,0.8371659,1.0650337,1.1135698,1.2898088,0
ENSG00000185201.16_3,ENSG00000185201.16,IFITM2,chr11:30763,+,protein_coding,-0.382554,0.7670785,0.038223,0.3085154,0.6519129,1.0344667,0.3793677,0.7609054,0.5970552,1.0954253,0.8598232,1.2053252,0
ENSG00000185432.11_2,ENSG00000185432.11,METTL7A,chr12:51317,+,protein_coding,-0.361242,0.7784939,0.0268529,0.2816132,0.8429882,1.2042306,0.7350631,0.834912,0.8128575,0.9989915,1.4485386,1.4992557,0
ENSG00000185453.12_3,ENSG00000185453.12,C19orf68,chr19:48673,+,protein_coding,-0.271443,0.8284904,0.0098685,0.2166029,2.0465759,2.3180191,2.8651979,3.1247563,3.422544,4.0997021,3.8941047,3.9677733,0
ENSG00000185499.16_3,ENSG00000185499.16,MUC1,chr1:155158,-,protein_coding,-0.358682,0.7798766,0.0105301,0.2222478,2.9087382,3.2674204,6.0772149,6.1556883,7.3625469,8.8243393,8.5245587,8.5417158,0
ENSG00000185561.9_2,ENSG00000185561.9,TLCD2,chr17:16060,-,protein_coding,-0.314606,0.8040704,0.0050931,0.1896292,2.015357,2.3299633,3.03329,3.196692,2.903752,3.908168,3.82431,4.367992,0
ENSG00000185745.9_2,ENSG00000185745.9,IFIT1,chr10:91152,+,protein_coding,0.3406232,1.2663034,0.0297605,0.2901126,4.6373212,4.296698,25.419943,22.628996,23.691143,16.383016,20.5101,19.301935,1
ENSG00000185946.15_3,ENSG00000185946.15,RNPC3,chr1:104068,+,protein_coding,-0.342096,0.7888946,0.0124357,0.2343664,0.8539662,1.1960618,0.6730583,0.8454586,0.9124625,1.1307444,1.4163991,1.3358848,0
ENSG00000186010.18_3,ENSG00000186010.18,NDUFA13,chr19:19626,+,protein_coding,0.3023918,1.2331872,0.0487418,0.3276076,4.6166656,4.3142738,21.984808,22.700521,26.106014,18.530626,17.276211,21.058455,1
ENSG00000186193.8_2,ENSG00000186193.8,SAPCD2,chr9:139956,-,protein_coding,0.2849356,1.2183558,0.0260875,0.2797561,5.1963277,4.9113922,34.62265,34.212173,38.294567,31.721151,26.983,28.765026,1
ENSG00000186326.3_2,ENSG00000186326.3,RGS9BP,chr19:33166,+,protein_coding,-0.275973,0.8258929,0.0287297,0.2885442,1.4087617,1.6847351,1.371036,1.79073,1.828672,2.260367,2.177855,2.206763,0
ENSG00000186654.20_3,ENSG00000186654.20,PRR5,chr22:45064,+,protein_coding,0.5819136,1.4968334,0.0008045,0.1165864,2.4742219,1.8923083,4.6216269,4.4231852,4.6276694,3.0409375,2.5799031,2.5364804,1
ENSG00000186814.13_3,ENSG00000186814.13,ZSCAN30,chr18:32831,-,protein_coding,-0.276418,0.8256387,0.0285802,0.2885442,0.7414165,1.0178341,0.5747193,0.7320071,0.7132197,1.0548552,1.1846619,0.8493977,0
ENSG00000186847.5_2,ENSG00000186847.5,KRT14,chr17:39738,-,protein_coding,0.2837455,1.2173512,0.0041047,0.182744,0.7071314,0.4233859,0.5751159,0.6098244,0.7159801,0.3570325,0.3808712,0.2870998,1
ENSG00000187094.11_2,ENSG00000187094.11,CCK,chr3:422993,-,protein_coding,0.305324,1.2356961,0.0026725,0.1614437,1.039459,0.734135,1.1140234,1.0218464,1.0317349,0.6416614,0.5956166,0.7570247,1
ENSG00000187231.13_4,ENSG00000187231.13,SESTD1,chr2:179966,-,protein_coding,-0.350936,0.784075,0.0109478,0.2246724,1.5658493,1.9167858,2.023409,2.1367106,1.7360971,2.5436056,3.0096735,2.7885728,0
ENSG00000187240.13_2,ENSG00000187240.13,DYNC2H1,chr11:10298,+,protein_coding,-0.291356,0.8171338,0.0468411,0.3240376,0.5547405,0.8460962,0.4738884,0.5309737,0.4045858,0.6572481,1.0512565,0.708809,0
ENSG00000187266.13_3,ENSG00000187266.13,EPOR,chr19:11487,-,protein_coding,-0.415116,0.749959,0.010662,0.2227482,0.9949235,1.4100399,1.1860573,0.8596338,0.9472264,1.4987543,1.8773511,1.6102164,0
ENSG00000187288.10_2,ENSG00000187288.10,CIDEC,chr3:990839,-,protein_coding,-0.41213,0.7515128,0.0284034,0.2884935,0.8977872,1.3099176,0.8303998,0.9597482,0.8031688,1.7833666,1.1201901,1.5824284,0
ENSG00000187608.8_4,ENSG00000187608.8,ISG15,chr1:936518,+,protein_coding,0.4147822,1.3330974,0.0022109,0.1540141,7.6879656,7.2731835,206.02176,191.20985,219.3602,151.20953,152.70856,157.19737,1
ENSG00000187908.16_2,ENSG00000187908.16,DMBT1,chr10:12432,+,protein_coding,-0.391247,0.7624704,0.0019087,0.1517515,2.2901855,2.6814322,3.6179878,4.1216109,3.9474816,5.5360117,5.1438911,5.5738265,0
ENSG00000188229.5_2,ENSG00000188229.5,TUBB4B,chr9:140135,+,protein_coding,0.3655651,1.2883862,0.0026998,0.1614437,8.6661507,8.3005856,405.63748,389.1447,421.55265,333.01175,299.99707,310.7825,1
ENSG00000188368.9_4,ENSG00000188368.9,PRR19,chr19:42806,+,protein_coding,0.3996834,1.3192184,0.0167271,0.2498875,1.744284,1.3446006,2.1994058,2.3726506,2.4850157,1.2556689,1.8272516,1.5683578,1
ENSG00000188613.6_2,ENSG00000188613.6,NANOS1,chr10:12078,+,protein_coding,-0.355721,0.7814787,0.0003548,0.0943724,1.9806405,2.3363619,2.8443526,2.9779662,3.0198727,3.9638678,3.9637965,4.227703,0
ENSG00000188643.10_2,ENSG00000188643.10,S100A16,chr1:153579,-,protein_coding,0.3575363,1.2812361,0.0099868,0.2170995,6.4692368,6.1117004,93.483825,85.574591,84.026644,72.340738,69.869983,62.62208,1
ENSG00000188784.4_2,ENSG00000188784.4,PLA2G2E,chr1:202465,-,protein_coding,-0.61741,0.65184,0.0355889,0.3030195,1.8838261,2.5012364,1.979643,3.395185,2.83816,5.306264,3.88257,4.894146,0
ENSG00000188910.7_2,ENSG00000188910.7,GJB3,chr1:352467,+,protein_coding,0.367827,1.2904077,0.0109323,0.2246724,4.456319,4.088492,19.985655,20.890296,22.029415,17.554877,14.600123,16.009443,1
ENSG00000188959.9_2,ENSG00000188959.9,C9orf152,chr9:112952,-,protein_coding,-0.377682,0.7696731,0.0007316,0.114143,3.1826609,3.5603432,7.9971756,7.7417622,8.5175241,10.537076,11.057593,10.801955,0
ENSG00000188976.10_2,ENSG00000188976.10,NOC2L,chr1:879584,-,protein_coding,0.2961597,1.2278716,0.0025714,0.1603768,5.2094236,4.9132639,34.77186,36.559881,36.697504,30.508807,27.843743,29.104811,1
ENSG00000189056.13_3,ENSG00000189056.13,RELN,chr7:103112,-,protein_coding,-0.790317,0.5782172,3.85E-05,0.061109,1.5277896,2.3181062,1.9132888,1.9918223,1.7505034,3.9742785,3.8886261,4.0996644,0
ENSG00000189159.15_4,ENSG00000189159.15,JPT1,chr17:73131,-,protein_coding,0.3684083,1.2909277,0.0027741,0.162234,5.1784873,4.810079,35.519443,34.457847,35.677817,28.393446,25.054605,27.826982,1
ENSG00000189221.9_2,ENSG00000189221.9,MAOA,chrX:43514,+,protein_coding,-0.36772,0.7750063,0.0008705,0.1226544,1.128554,1.496274,1.2993013,1.1047311,1.1596993,1.8408996,1.7598402,1.8637179,0
ENSG00000196233.13_4,ENSG00000196233.13,LCOR,chr10:98592,+,protein_coding,-0.325325,0.7981183,0.0279876,0.2865151,2.4243894,2.7497149,4.4516159,4.8966339,3.8118536,5.3546283,6.0737119,5.7686558,0
ENSG00000196247.11_3,ENSG00000196247.11,ZNF107,chr7:641264,+,protein_coding,-0.314469,0.8041471,0.0423945,0.3149427,1.0303883,1.344857,1.1115252,1.1146044,0.9085694,1.4054797,1.3523222,1.8961986,0
ENSG00000196323.12_3,ENSG00000196323.12,ZBTB44,chr11:13009,-,protein_coding,-0.383762,0.7664363,0.031488,0.2941392,1.8087234,2.1924857,2.931685,2.4208646,2.1968728,3.1011405,3.8936244,3.7585711,0
ENSG00000196449.3_2,ENSG00000196449.3,YRDC,chr1:382686,-,protein_coding,0.3877606,1.3083609,0.0198531,0.2575012,3.8550546,3.4672941,12.265384,13.045941,15.262622,10.32734,9.267317,10.633051,1
ENSG00000196497.16_3,ENSG00000196497.16,IPO4,chr14:24649,-,protein_coding,0.2988974,1.2302038,0.0027268,0.1614437,5.4662033,5.167306,43.422904,40.921198,45.390907,35.429255,35.235304,34.152813,1
ENSG00000196517.11_3,ENSG00000196517.11,SLC6A9,chr1:444571,-,protein_coding,-0.818256,0.5671273,0.0014022,0.1390335,2.9067665,3.725022,5.9209134,6.0800973,7.6073423,12.135985,11.827199,12.722575,0
ENSG00000196597.11_2,ENSG00000196597.11,ZNF782,chr9:995787,-,protein_coding,-0.296589,0.8141753,0.0166558,0.2498875,0.9997878,1.2963763,0.9462389,0.8953267,1.1677944,1.3319108,1.6015739,1.4422853,0
ENSG00000196605.7_3,ENSG00000196605.7,ZNF846,chr19:98626,-,protein_coding,-0.295942,0.8145401,0.0309395,0.2922448,0.4761485,0.7720909,0.2750022,0.3792232,0.530592,0.6072113,0.7149537,0.8069335,0
ENSG00000196793.13_2,ENSG00000196793.13,ZNF239,chr10:44051,-,protein_coding,-0.53036,0.6923817,0.0367848,0.3055634,1.5142368,2.0445972,1.5357014,1.5436423,2.613582,2.9664606,3.2159361,3.1991179,0
ENSG00000196981.3_3,ENSG00000196981.3,WDR5B,chr3:122131,-,protein_coding,-0.277343,0.825109,0.043291,0.3166579,1.2179387,1.4952821,1.381128,1.380496,1.220537,1.993002,2.003749,1.492319,0
ENSG00000197019.4_2,ENSG00000197019.4,SERTAD1,chr19:40927,-,protein_coding,0.4617919,1.3772514,0.0032685,0.1710595,4.2002936,3.7385017,17.391205,16.757317,18.021973,13.657864,11.687951,11.786193,1
ENSG00000197062.11_3,ENSG00000197062.11,ZSCAN26,chr6:282347,+,protein_coding,-0.354803,0.7819766,0.0215891,0.2634495,1.7285048,2.0833075,2.5146783,2.1564151,2.2803162,2.9979659,3.7722159,2.9889171,0
ENSG00000197110.8_2,ENSG00000197110.8,IFNL3,chr19:39734,-,protein_coding,0.2910171,1.2235025,0.0047507,0.1853643,1.0037593,0.7127422,1.0609257,0.881788,1.0789878,0.6451432,0.5921876,0.6806313,1
ENSG00000197142.10_2,ENSG00000197142.10,ACSL5,chr10:11413,+,protein_coding,-0.371223,0.773127,0.0003036,0.0943724,1.8283733,2.199596,2.6328026,2.4604244,2.5629889,3.7495138,3.5330072,3.5019179,0
ENSG00000197183.14_4,ENSG00000197183.14,NOL4L,chr20:31030,-,protein_coding,-0.276184,0.8257726,0.012555,0.2343664,1.629267,1.9054505,1.8419705,2.282923,2.1731781,2.7920695,2.6821889,2.7653984,0
ENSG00000197329.11_2,ENSG00000197329.11,PELI1,chr2:643197,-,protein_coding,-0.285821,0.8202747,0.0424167,0.3149427,3.3427499,3.6285708,9.5707453,9.9671147,8.0075347,10.739289,12.019018,11.379582,0
ENSG00000197353.3_2,ENSG00000197353.3,LYPD2,chr8:143831,-,protein_coding,-0.45283,0.7306083,0.0105779,0.2222535,0.8565231,1.3093531,1.038579,0.659402,0.754843,1.331036,1.597327,1.514132,0
ENSG00000197385.5_2,ENSG00000197385.5,ZNF860,chr3:320232,+,protein_coding,-0.436801,0.738771,0.0091758,0.2129568,0.9225568,1.3593576,0.9854211,0.9088071,0.7969546,1.3155818,1.8221,1.5845786,0
ENSG00000197442.9_2,ENSG00000197442.9,MAP3K5,chr6:136878,-,protein_coding,-0.362443,0.7778461,0.0335532,0.2981619,2.3773051,2.7397485,4.3895589,4.4286437,3.7937551,5.0194396,6.5898474,5.5230439,0
ENSG00000197555.9_3,ENSG00000197555.9,SIPA1L1,chr14:71787,+,protein_coding,-0.316271,0.8031431,0.0002076,0.0943724,2.5391544,2.8554254,4.9444936,4.777057,4.7182531,6.1437041,6.4186769,6.1524723,0
ENSG00000197785.13_2,ENSG00000197785.13,ATAD3A,chr1:144753,+,protein_coding,0.3379193,1.2639324,0.008932,0.2129568,5.2044554,4.8665361,35.231884,35.422094,36.987062,30.493664,25.788062,28.427649,1
ENSG00000197822.10_2,ENSG00000197822.10,OCLN,chr5:687881,+,protein_coding,-0.293117,0.8161366,0.0362987,0.3048333,3.9221655,4.2152829,15.243573,14.658199,12.697616,16.289423,18.870561,17.654738,0
ENSG00000197841.14_3,ENSG00000197841.14,ZNF181,chr19:35225,+,protein_coding,-0.358583,0.7799305,0.0253529,0.2765412,0.8547996,1.2133821,0.738875,1.0064137,0.6953996,1.2267171,1.192408,1.5539173,0
ENSG00000197978.8,ENSG00000197978.8,GOLGA6L9,chr15:82722,+,protein_coding,-0.268934,0.8299323,0.0148557,0.2432408,0.548591,0.8175255,0.5547706,0.4377666,0.3998205,0.6997965,0.8816124,0.7114807,0
ENSG00000198000.11_3,ENSG00000198000.11,NOL8,chr9:950596,-,protein_coding,-0.316873,0.8028079,0.0480041,0.3253803,1.9587518,2.2756251,3.2804986,2.9269889,2.4944202,3.5876059,4.3643094,3.6131159,0
ENSG00000198075.9_2,ENSG00000198075.9,SULT1C4,chr2:108994,+,protein_coding,-0.398775,0.7585023,0.0072711,0.2074702,5.0127022,5.4114768,32.134344,32.597112,29.22323,38.007369,43.55455,43.362072,0
ENSG00000198150.2,ENSG00000198150.2,AC135178.1,chr17:82617,-,protein_coding,-0.300383,0.8120368,0.027653,0.2860611,0.3465193,0.6469023,0.300278,0.202022,0.315193,0.446062,0.527068,0.738464,0
ENSG00000198315.10_2,ENSG00000198315.10,ZKSCAN8,chr6:281096,+,protein_coding,-0.424453,0.7451213,0.0169962,0.2499474,2.1282307,2.5526835,3.1048039,3.7978482,3.242725,4.3670175,5.5369113,4.7570138,0
ENSG00000198535.5_2,ENSG00000198535.5,C2CD4A,chr15:62359,+,protein_coding,-0.41303,0.7510442,0.0130922,0.2354662,2.526184,2.9392144,5.493797,4.713838,4.151632,6.721369,6.573021,6.716344,0
ENSG00000198677.10_2,ENSG00000198677.10,TTC37,chr5:947995,-,protein_coding,-0.397519,0.7591627,0.0479739,0.3253803,3.0485668,3.4460857,7.2638802,7.9536683,6.6549987,8.6822925,11.905122,9.3606074,0
ENSG00000198718.12_3,ENSG00000198718.12,TOGARAM1,chr14:45431,+,protein_coding,-0.305931,0.8089199,0.0297393,0.2901068,1.9202209,2.2261522,2.9572178,2.9765111,2.4454037,3.3707717,4.0750079,3.6176491,0
ENSG00000198768.10_2,ENSG00000198768.10,APCDD1L,chr20:57034,-,protein_coding,-0.384164,0.7662229,0.0124711,0.2343664,1.9612785,2.3454425,2.5553278,2.908706,3.2491138,4.4072672,4.0463055,3.8105447,0
ENSG00000198825.12_3,ENSG00000198825.12,INPP5F,chr10:12148,+,protein_coding,-0.284335,0.82112,0.029945,0.2902373,1.2746808,1.5590158,1.6041982,1.4265391,1.2412491,1.8963273,2.1861528,1.7721535,0
ENSG00000198959.11_2,ENSG00000198959.11,TGM2,chr20:36755,-,protein_coding,-0.476203,0.7188673,0.0007924,0.1165864,3.4220383,3.8982409,9.2963168,9.6640853,10.215097,14.623991,13.270372,13.867403,0
ENSG00000203724.10_2,ENSG00000203724.10,C1orf53,chr1:197871,+,protein_coding,0.3114607,1.2409635,0.049402,0.3291951,3.153082,2.8416214,6.7717077,9.1336581,7.9378717,6.0280384,6.1789072,6.3004115,1
ENSG00000203727.3_3,ENSG00000203727.3,SAMD5,chr6:147830,+,protein_coding,-0.458787,0.7275978,0.0394536,0.3123648,3.8610607,4.3198477,14.701205,15.090768,11.144385,17.352304,21.154123,18.591426,0
ENSG00000203827.7,ENSG00000203827.7,NBPF16,chr1:148739,+,protein_coding,-0.295297,0.8149044,0.0286093,0.2885442,2.178744,2.4740414,3.677442,3.667234,3.251419,4.248225,5.169019,4.297286,0
ENSG00000203857.9_2,ENSG00000203857.9,HSD3B1,chr1:120049,+,protein_coding,-0.413722,0.750684,0.0003664,0.0943724,3.0617992,3.4755216,7.7721208,7.1705216,7.1231757,10.270688,10.003493,10.097568,0
ENSG00000204388.6_3,ENSG00000204388.6,HSPA1B,chr6:317955,+,protein_coding,0.2876931,1.2206868,0.0126087,0.2343664,7.2239013,6.9362082,154.03835,144.05458,147.54646,132.14427,115.55032,117.35434,1
ENSG00000204389.9_3,ENSG00000204389.9,HSPA1A,chr6:317832,+,protein_coding,0.2681205,1.2042379,0.0076365,0.2074702,6.3262068,6.0580864,82.731467,77.922649,77.170645,69.351566,62.288587,65.435157,1
ENSG00000204472.12_3,ENSG00000204472.12,AIF1,chr6:315829,+,protein_coding,-0.281247,0.8228792,0.0171647,0.2499474,2.1243256,2.405573,3.4424668,3.1862601,3.4566324,4.1009799,4.028799,4.7987047,0
ENSG00000205138.3_2,ENSG00000205138.3,SDHAF1,chr19:36486,+,protein_coding,0.287302,1.2203559,0.0162052,0.2484394,5.1513533,4.8640513,35.57579,31.609884,36.635059,29.477341,27.120298,27.819008,1
ENSG00000205426.10_2,ENSG00000205426.10,KRT81,chr12:52679,-,protein_coding,0.5407705,1.4547493,0.0183991,0.2558547,1.0358787,0.4951082,0.890842,1.399706,0.899671,0.500398,0.485448,0.256213,1
ENSG00000213015.8_3,ENSG00000213015.8,ZNF580,chr19:56146,+,protein_coding,-0.510327,0.7020632,0.0488334,0.327958,3.050385,3.5607122,6.8231653,9.3690949,6.0088829,11.254547,9.7149532,11.512844,0
ENSG00000213221.4_3,ENSG00000213221.4,DNLZ,chr9:139253,-,protein_coding,0.2913108,1.2237516,0.0245741,0.274152,3.2597125,2.9684017,8.5519617,7.8419652,9.40333,7.3622198,6.5812639,6.5625922,1
ENSG00000213398.7_3,ENSG00000213398.7,LCAT,chr16:67973,-,protein_coding,0.2863763,1.2195732,0.0018541,0.1515851,1.1421247,0.8557484,1.1993416,1.2151477,1.2067139,0.7153756,0.8463691,0.8712857,1
ENSG00000213463.4_3,ENSG00000213463.4,SYNJ2BP,chr14:70833,-,protein_coding,-0.393422,0.7613215,0.009373,0.2136778,3.2915864,3.6850086,9.8262729,8.1641961,8.4629241,11.316854,12.546425,11.751754,0
ENSG00000213523.10_3,ENSG00000213523.10,SRA1,chr5:139916,-,protein_coding,0.3731809,1.2952054,0.0074478,0.2074702,3.2127888,2.8396078,7.8845838,8.3913993,8.5514647,6.4588929,5.5201196,6.5420858,1
ENSG00000213676.10_3,ENSG00000213676.10,ATF6B,chr6:320659,-,protein_coding,0.3872811,1.3079262,0.0163662,0.2492933,3.6405772,3.2532961,10.67244,11.214786,12.605713,9.3239768,7.7001408,8.6526333,1
ENSG00000213977.7_3,ENSG00000213977.7,TAX1BP3,chr17:35661,-,protein_coding,0.2722486,1.2076887,0.0031047,0.1669411,6.5711769,6.2989283,90.891413,94.741032,96.721702,80.908362,74.528686,77.896713,1
ENSG00000215018.9_2,ENSG00000215018.9,COL28A1,chr7:739583,-,protein_coding,-0.310194,0.8065331,0.0033772,0.1730307,0.9416029,1.2517972,0.9065062,0.9429826,0.9126918,1.2830878,1.5471345,1.3222612,0
ENSG00000217930.7_3,ENSG00000217930.7,PAM16,chr16:43815,-,protein_coding,0.3151293,1.2441232,0.0415158,0.3140442,2.9789375,2.6638082,7.5632555,5.9520978,7.2317814,5.7405976,4.9344173,5.3618291,1
ENSG00000221983.7_3,ENSG00000221983.7,UBA52,chr19:18682,+,protein_coding,0.272059,1.20753,0.0470285,0.3240376,5.9584764,5.6864174,63.135731,59.260576,61.21671,56.580334,45.131819,50.412873,1
ENSG00000224259.6_2,ENSG00000224259.6,LINC01133,chr1:159931,+,lincRNA,-0.492847,0.7106213,4.24E-05,0.061109,1.5864971,2.0793443,2.092795,1.9747831,1.9440367,3.1630189,3.2170937,3.2994544,0
ENSG00000224877.3_2,ENSG00000224877.3,NDUFAF8,chr17:79213,+,protein_coding,0.4515711,1.3675287,0.0131374,0.2354662,4.281733,3.8301619,18.440461,16.386967,20.770069,13.292728,14.06619,12.361718,1
ENSG00000225163.4_3,ENSG00000225163.4,LINC00618,chr14:97397,+,sense_overla,-0.317698,0.802349,0.0199387,0.2575012,0.5291811,0.8468793,0.396672,0.4246904,0.5103694,0.9313923,0.6185387,0.8612924,0
ENSG00000225255.2,ENSG00000225255.2,LA16c-83F12.6,chr22:16199,-,lincRNA,0.5354431,1.4493872,0.003738,0.1783088,0.5984979,0.0630548,0.5617073,0.5978033,0.3911517,0.1401031,0,0,1
ENSG00000229152.2_3,ENSG00000229152.2,ANKRD10-IT1,chr13:11154,-,sense_intron,-0.533512,0.6908708,0.0444264,0.3192892,1.6063715,2.1398837,2.316618,2.39168,1.509503,3.081536,4.20601,3.02883,0
ENSG00000229955.1_4,ENSG00000229955.1,Z98749.1,chr22:38783,-,sense_intron,-0.341933,0.7889837,0.0279174,0.2862563,0.7852287,1.1271613,0.654978,0.830566,0.689486,0.946265,1.419133,1.213433,0
ENSG00000231196.3,ENSG00000231196.3,RP11-495P10.8,chr1:147762,-,lincRNA,0.3036762,1.2342856,0.0432501,0.3166579,1.8046343,1.5009581,2.755129,2.615949,2.139786,1.767267,2.099041,1.643759,1
ENSG00000231290.5_3,ENSG00000231290.5,APCDD1L-AS1,chr20:57090,+,processed_tr,-0.55444,0.6809214,0.0005965,0.1106916,1.7544325,2.3088724,2.2436112,2.5026251,2.3805549,4.2084907,4.0048726,3.6667506,0
ENSG00000231924.9_3,ENSG00000231924.9,PSG1,chr19:43370,-,protein_coding,-0.531113,0.6920208,0.0069235,0.2047074,3.1985389,3.7296517,8.7717951,8.4239238,7.401607,11.86166,11.278347,13.783396,0
ENSG00000232931.5_2,ENSG00000232931.5,LINC00342,chr2:964728,-,lincRNA,-0.383941,0.7663411,0.0452176,0.3212307,1.0094665,1.3934079,0.8325245,1.1552581,1.0658082,2.0663515,1.4957732,1.3688942,0
ENSG00000233895.1_3,ENSG00000233895.1,AL121761.1,chr20:19738,+,lincRNA,-0.441794,0.7362183,0.0034104,0.1733337,0.3828598,0.8246542,0.2421627,0.4292414,0.2487421,0.7919261,0.81311,0.7099864,0
ENSG00000233967.6_3,ENSG00000233967.6,AL359715.2,chr6:811530,+,lincRNA,-0.460938,0.726514,0.0199495,0.2575012,0.1734796,0.6344172,0.1375325,0,0.2609675,0.4575333,0.4894615,0.723011,0
ENSG00000234745.10_2,ENSG00000234745.10,HLA-B,chr6:312372,-,protein_coding,0.775915,1.7122757,0.003506,0.1743497,4.1260036,3.3500886,15.025922,16.455843,18.027805,10.697431,8.8704546,8.1834064,1
ENSG00000235173.6_2,ENSG00000235173.6,HGH1,chr8:145192,+,protein_coding,-0.337006,0.7916826,0.0287658,0.2885442,2.055266,2.392272,2.9163559,3.015685,3.5650795,4.7914731,4.1283784,3.871557,0
ENSG00000237903.1_4,ENSG00000237903.1,AC004000.1,chrX:11855,+,sense_intron,-0.35023,0.7844591,0.0093941,0.2136778,0.6841763,1.0344062,0.585506,0.620474,0.614592,0.881249,1.246455,1.033377,0
ENSG00000239407.5_4,ENSG00000239407.5,Z68871.1,chrX:10213,+,lincRNA,-0.270662,0.8289392,0.0311526,0.2933365,2.4205228,2.6911847,4.2512118,4.6269711,4.1929685,4.9933783,6.1347137,5.2999006,0
ENSG00000239672.7_3,ENSG00000239672.7,NME1,chr17:49230,+,protein_coding,0.3215379,1.249662,0.023019,0.2666812,5.4776042,5.1560663,41.413091,45.195428,44.151339,38.781599,31.917331,33.61665,1
ENSG00000240065.7_3,ENSG00000240065.7,PSMB9,chr6:328119,+,protein_coding,0.3578422,1.2815078,0.0093909,0.2136778,1.2951398,0.9372976,1.3806445,1.3360832,1.6573265,0.9436081,0.7932391,1.0147315,1
ENSG00000241058.3_3,ENSG00000241058.3,NSUN6,chr10:18834,-,protein_coding,-0.328971,0.7961042,0.0445196,0.3194635,1.3362303,1.6652011,1.7382778,1.58181,1.2768499,2.0198656,2.5539006,1.9725799,0
ENSG00000242247.10_3,ENSG00000242247.10,ARFGAP3,chr22:43192,-,protein_coding,-0.345857,0.7868405,0.014899,0.2432408,3.9868458,4.3327026,15.990106,15.088513,13.58037,17.777318,20.36085,19.397091,0
